"high_res [mm]","Freq [GHz]","re(S(2 1)) []","im(S(2 1)) []"
3.5,8.2275,-0.901393893129661,0.311763572000628
3.5,8.23875,-0.894462073556705,0.332749224024017
3.5,8.25,-0.887091314317476,0.353590716271673
3.5,8.26125,-0.878756703207827,0.37387053186598
3.5,8.2725,-0.869973835255063,0.393916725028981
3.5,8.28375,-0.860749832219992,0.413719884375516
3.5,8.295,-0.851091988069245,0.433270829317884
3.5,8.30625,-0.841007761381916,0.452560611395842
3.5,8.3175,-0.830504767880499,0.471580515381467
3.5,8.32875,-0.81959077309,0.490322060170002
3.5,8.34,-0.808273685128408,0.508776999467765
3.5,8.35125,-0.796561547631191,0.526937322287785
3.5,8.3625,-0.784462532811769,0.544795253263779
3.5,8.37375,-0.771984934659527,0.562343252792605
3.5,8.385,-0.759137162276295,0.57957401701518
3.5,8.39625,-0.745927733351875,0.596480477645397
3.5,8.4075,-0.73236526777858,0.613055801656425
3.5,8.41875,-0.718458481404548,0.629293390833243
3.5,8.43,-0.704216179925,0.645186881200102
3.5,8.44125,-0.689647252910497,0.660730142331044
3.5,8.4525,-0.674760667970668,0.675917276551505
3.5,8.46375,-0.659565465051857,0.690742618038387
3.5,8.475,-0.644070750866659,0.705200731825892
3.5,8.48625,-0.628285693453263,0.71928641272379
3.5,8.4975,-0.612219516862141,0.732994684154678
3.5,8.50875,-0.595881495967617,0.746320796916204
3.5,8.52,-0.579280951401529,0.759260227874062
3.5,8.53125,-0.562427244606244,0.771808678591049
3.5,8.5425,-0.545329773003951,0.783962073897301
3.5,8.55375,-0.52799796527932,0.795716560406322
3.5,8.565,-0.510441276772354,0.807068504981209
3.5,8.57625,-0.492669184978272,0.818014493155121
3.5,8.5875,-0.47469118515131,0.828551327509689
3.5,8.59875,-0.456516786009159,0.838676026014836
3.5,8.61,-0.438155505534882,0.848385820333134
3.5,8.62125,-0.419616866873138,0.857678154091547
3.5,8.6325,-0.400910394317538,0.866550681123174
3.5,8.64375,-0.382045609386022,0.875001263681322
3.5,8.655,-0.363032026981229,0.883027970627981
3.5,8.66625,-0.343879151632815,0.890629075598599
3.5,8.6775,-0.324596473818845,0.897803055144754
3.5,8.68875,-0.305193466363398,0.904548586856175
3.5,8.7,-0.285679580907625,0.910864547463332
3.5,8.71125,-0.266064244451637,0.916750010921649
3.5,8.7225,-0.246356855964629,0.922204246478201
3.5,8.73375,-0.226566783060832,0.927226716721627
3.5,8.745,-0.206703358738947,0.931817075615794
3.5,8.75625,-0.186775878182834,0.93597516651766
3.5,8.7675,-0.166793595621381,0.939701020179627
3.5,8.77875,-0.146765721245541,0.942994852736563
3.5,8.79,-0.126701418180719,0.945857063677579
3.5,8.80125,-0.106609799512751,0.948288233802544
3.5,8.8125,-0.0864999253658804,0.95028912316324
3.5,8.82375,-0.0663808000312441,0.951860668988987
3.5,8.835,-0.0462613691445014,0.953003983596513
3.5,8.84625,-0.0261505169113786,0.953720352283765
3.5,8.8575,-0.00605706338001599,0.954011231207342
3.5,8.86875,0.0140102382409022,0.953878245243187
3.5,8.88,0.0340427042190928,0.953323185830119
3.5,8.89125,0.0540317228914674,0.952348008795823
3.5,8.9025,0.0739687572134485,0.95095483216484
3.5,8.91375,0.0938453472653229,0.949145933948146
3.5,8.925,0.113653112716109,0.946923749913882
3.5,8.93625,0.133383755245264,0.944290871338814
3.5,8.9475,0.153029060922471,0.941250042740121
3.5,8.95875,0.172580902545706,0.93780415958712
3.5,8.97,0.19203124193759,0.933956265992567
3.5,8.98125,0.211372132200056,0.929709552383214
3.5,8.9925,0.230595719927235,0.925067353149314
3.5,9.00375,0.249694247376371,0.920033144272826
3.5,9.015,0.268660054596567,0.914610540934109
3.5,9.02625,0.28748558151504,0.908803295096933
3.5,9.0375,0.306163369980532,0.902615293071699
3.5,9.04875,0.324686065763495,0.896050553056791
3.5,9.06,0.343046420512561,0.889113222658061
3.5,9.07125,0.361237293666824,0.881807576386497
3.5,9.0825,0.379251654323404,0.874138013134159
3.5,9.09375,0.397082583059708,0.866109053628565
3.5,9.105,0.414723273709803,0.857725337865751
3.5,9.11625,0.432167035094305,0.848991622522269
3.5,9.1275,0.449407292703114,0.839912778346508
3.5,9.13875,0.4664375903304,0.830493787529698
3.5,9.15,0.483251591661146,0.82073974105711
3.5,9.16125,0.499843081808624,0.810655836039947
3.5,9.1725,0.516205968802135,0.800247373028547
3.5,9.18375,0.532334285024377,0.789519753307517
3.5,9.195,0.548222188597811,0.778478476173526
3.5,9.20625,0.563863964719387,0.767129136196506
3.5,9.2175,0.579254026943052,0.75547742046509
3.5,9.22875,0.59438691840944,0.743529105817142
3.5,9.24,0.609257313022202,0.731290056056319
3.5,9.25125,0.623860016570456,0.718766219155611
3.5,9.2625,0.638189967796852,0.705963624448892
3.5,9.27375,0.652242239410805,0.692888379811534
3.5,9.285,0.666012039046476,0.679546668831178
3.5,9.29625,0.679494710165127,0.665944747969805
3.5,9.3075,0.692685732901499,0.652088943718287
3.5,9.31875,0.705580724853962,0.637985649744591
3.5,9.33,0.718175441818144,0.623641324036911
3.5,9.34125,0.73046577846389,0.609062486042953
3.5,9.3525,0.742447768955389,0.59425571380667
3.5,9.36375,0.754117587514372,0.579227641103747
3.5,9.375,0.765471548926367,0.563984954577137
3.5,9.38625,0.776506108990008,0.548534390873996
3.5,9.3975,0.787217864909464,0.53288273378535
3.5,9.40875,0.797603555630142,0.517036811389815
3.5,9.42,0.807660062117805,0.501003493202763
3.5,9.43125,0.817384407581386,0.484789687332213
3.5,9.4425,0.826773757639742,0.468402337642862
3.5,9.45375,0.835825420432724,0.451848420929531
3.5,9.465,0.84453684667697,0.435134944101357
3.5,9.47625,0.852905629666828,0.418268941378097
3.5,9.4875,0.860929505220982,0.401257471499737
3.5,9.49875,0.868606351575264,0.384107614950784
3.5,9.51,0.875934189222331,0.366826471200405
3.5,9.52125,0.882911180698808,0.349421155959688
3.5,9.5325,0.889535630320622,0.331898798457213
3.5,9.54375,0.895805983867297,0.314266538734074
3.5,9.555,0.901720828215947,0.296531524959532
3.5,9.56625,0.907278890925863,0.278700910768348
3.5,9.5775,0.912479039774537,0.260781852620873
3.5,9.58875,0.917320282246029,0.242781507186949
3.5,9.6,0.921801764972646,0.224707028754528
3.5,9.61125,0.925922773130901,0.206565566664036
3.5,9.6225,0.929682729792758,0.188364262769272
3.5,9.63375,0.933081195233218,0.170110248925787
3.5,9.645,0.936117866195299,0.151810644507462
3.5,9.65625,0.9387925751135,0.133472553952055
3.5,9.6675,0.941105289296846,0.115103064336459
3.5,9.67875,0.943056110072669,0.0967092429822405
3.5,9.69,0.944645271892228,0.0782981350921191
3.5,9.70125,0.945873141399338,0.0598767614179074
3.5,9.7125,0.946740216463169,0.0414521159603804
3.5,9.72375,0.947247125176378,0.0230311637015723
3.5,9.735,0.947394624819727,0.00462083836981107
3.5,9.74625,0.947183600794402,-0.0137719597620956
3.5,9.7575,0.946615065523137,-0.0321403660453092
3.5,9.76875,0.945690157321364,-0.0504775535897895
3.5,9.78,0.944410139239507,-0.0687767353652868
3.5,9.79125,0.94277639787758,-0.0870311662684622
3.5,9.8025,0.940790442173216,-0.105234145155943
3.5,9.81375,0.938453902164248,-0.12337901684338
3.5,9.825,0.935768527726918,-0.141459174070489
3.5,9.83625,0.932736187290835,-0.159468059432105
3.5,9.8475,0.929358866531679,-0.177399167275453
3.5,9.85875,0.925638667042729,-0.195246045563672
3.5,9.87,0.921577804986187,-0.213002297705882
3.5,9.88125,0.917178609725274,-0.230661584354008
3.5,9.8925,0.912443522438052,-0.248217625166586
3.5,9.90375,0.907375094713855,-0.265664200539936
3.5,9.915,0.901975987133219,-0.282995153306993
3.5,9.92625,0.896248967832137,-0.300204390404198
3.5,9.9375,0.890196911051427,-0.317285884506873
3.5,9.94875,0.883822795671985,-0.334233675633466
3.5,9.96,0.877129703736609,-0.351041872719186
3.5,9.97125,0.8701208189591,-0.367704655159477
3.5,9.9825,0.862799425221234,-0.384216274323839
3.5,9.99375,0.855168905058194,-0.400571055040561
3.5,10.005,0.847232738133026,-0.416763397052825
3.5,10.01625,0.838994499700554,-0.432787776446828
3.5,10.0275,0.830457859061255,-0.448638747052402
3.5,10.03875,0.82162657800545,-0.464310941816767
3.5,10.05,0.81250450924816,-0.479799074151953
3.5,10.06125,0.803095594854965,-0.495097939256461
3.5,10.0725,0.793403864659054,-0.5102024154118
3.5,10.08375,0.78343343466974,-0.525107465254378
3.5,10.095,0.773188505472528,-0.53980813702342
3.5,10.10625,0.762673360620914,-0.55429956578536
3.5,10.1175,0.751892365019915,-0.568576974635357
3.5,10.12875,0.740849963301381,-0.5826356758764
3.5,10.14,0.729550678191077,-0.59647107217652
3.5,10.15125,0.71799910886741,-0.610078657704648
3.5,10.1625,0.706199929311744,-0.623454019245534
3.5,10.17375,0.694157886650107,-0.636592837294217
3.5,10.185,0.681877799486108,-0.649490887130454
3.5,10.19625,0.669364556224846,-0.662144039873467
3.5,10.2075,0.656623113387492,-0.674548263517424
3.5,10.21875,0.643658493916293,-0.686699623947926
3.5,10.23,0.630475785469625,-0.698594285939801
3.5,10.24125,0.617080138706704,-0.710228514136467
3.5,10.2525,0.603476765561628,-0.72159867401104
3.5,10.26375,0.589670937506216,-0.732701232809388
3.5,10.275,0.575667983801295,-0.743532760475201
3.5,10.28625,0.561473289735893,-0.75408993055719
3.5,10.2975,0.547092294853852,-0.764369521098422
3.5,10.30875,0.532530491167404,-0.774368415507746
3.5,10.32,0.517793421357099,-0.784083603413264
3.5,10.33125,0.502886676957637,-0.793512181497689
3.5,10.3425,0.487815896528998,-0.802651354315425
3.5,10.35375,0.472586763812337,-0.811498435091112
3.5,10.365,0.457205005870145,-0.820050846499349
3.5,10.37625,0.441676391210023,-0.82830612142526
3.5,10.3875,0.426006727891642,-0.836261903705461
3.5,10.39875,0.410201861616283,-0.843915948848997
3.5,10.41,0.394267673798414,-0.851266124737718
3.5,10.42125,0.378210079618903,-0.858310412305493
3.5,10.4325,0.362035026059223,-0.865046906195675
3.5,10.44375,0.345748489916334,-0.871473815396073
3.5,10.455,0.329356475797675,-0.877589463850716
3.5,10.46625,0.312865014095915,-0.883392291047605
3.5,10.4775,0.296280158943092,-0.888880852581574
3.5,10.48875,0.279607986143722,-0.894053820691374
3.5,10.5,0.262854591086675,-0.898909984769997
3.75,6,-0.0591178584464006,2.22874790518531e-16
3.75,6.01125,-0.061535064413555,-8.48471253329477e-06
3.75,6.0225,-0.0640978532279374,-1.70097596204178e-05
3.75,6.03375,-0.0668178703818924,-2.53901882354166e-05
3.75,6.045,-0.0697079974718229,-3.34398585529442e-05
3.75,6.05625,-0.0727825240447482,-4.09740938719148e-05
3.75,6.0675,-0.0760573492776947,-4.78127684155192e-05
3.75,6.07875,-0.0795502196980778,-5.37838541341788e-05
3.75,6.09,-0.0832810106685458,-5.87274368285434e-05
3.75,6.10125,-0.0872720613044853,-6.25001962213323e-05
3.75,6.1125,-0.0915485750069331,-6.49803226958818e-05
3.75,6.12375,-0.0961391010708633,-6.60728136970082e-05
3.75,6.135,-0.101076117136481,-6.57150534143963e-05
3.75,6.14625,-0.106396737964986,-6.38825282900054e-05
3.75,6.1575,-0.112143583673349,-6.05944659330765e-05
3.75,6.16875,-0.118365850920756,-5.59191040853059e-05
3.75,6.18,-0.125120644716663,-4.99781976667261e-05
3.75,6.19125,-0.132474648160382,-4.29502549644723e-05
3.75,6.2025,-0.140506234985453,-3.50718599691245e-05
3.75,6.21375,-0.149308169011551,-2.66362914678307e-05
3.75,6.225,-0.15899109129407,-1.79885012990679e-05
3.75,6.23625,-0.169688079036454,-9.5153839604071e-06
3.75,6.2475,-0.181560684877484,-1.63019165852085e-06
3.75,6.25875,-0.194807055129762,5.25002154537298e-06
3.75,6.27,-0.209673021595567,1.07348190700743e-05
3.75,6.28125,-0.226467534073933,1.44990097711867e-05
3.75,6.2925,-0.24558457494819,1.63287733116467e-05
3.75,6.30375,-0.267535004155082,1.6172755984478e-05
3.75,6.315,-0.292994063639605,1.41927244769323e-05
3.75,6.32625,-0.322874404931904,1.08040848660864e-05
3.75,6.3375,-0.358442333174587,6.69069895496387e-06
3.75,6.34875,-0.401510562397668,2.77122308281958e-06
3.75,6.36,-0.45477379063212,8.7121914411842e-08
3.75,6.37125,-0.522428497002011,-4.20271733503384e-07
3.75,6.3825,-0.611405016086877,1.73483093666772e-06
3.75,6.39375,-0.73405887219317,6.11782581126637e-06
3.75,6.405,-0.914839346906066,1.09355997325445e-05
3.75,6.41625,-1.21005055438818,1.29955563509905e-05
3.75,6.4275,-1.78534995424647,8.84854325309945e-06
3.75,6.43875,-3.43510973978312,-1.09277514204438e-06
3.75,6.45,-68.0260191478882,0.000652320268708535
3.75,6.46125,3.61220223071238,-1.58029379290605e-05
3.75,6.4725,1.67384532071627,7.0083075144275e-06
3.75,6.48375,1.02484021208221,-5.31732157825518e-05
3.75,6.495,0.672834004382039,-0.00026964029857943
3.75,6.50625,0.414160971225863,0.00125779135172083
3.75,6.5175,0.000775427541468451,0.0624779885678911
3.75,6.52875,0.0383266870048433,0.374008942170828
3.75,6.54,0.0834775294182995,0.488385745167453
3.75,6.55125,0.131413390941053,0.553836023544026
3.75,6.5625,0.180766861018567,0.596233739670503
3.75,6.57375,0.231416895860205,0.622436357453862
3.75,6.585,0.281554962096311,0.63646225979723
3.75,6.59625,0.33017687874837,0.64151464445827
3.75,6.6075,0.377015303670211,0.639785832677325
3.75,6.61875,0.42204032080535,0.632648334025266
3.75,6.63,0.46521582493259,0.620985835053666
3.75,6.64125,0.506456250852812,0.605436337949332
3.75,6.6525,0.545655103719919,0.58652059230034
3.75,6.66375,0.582718433343217,0.564694749632496
3.75,6.675,0.617583178933738,0.54036599271624
3.75,6.68625,0.650220777470863,0.513895007058661
3.75,6.6975,0.680632002285565,0.485596578344658
3.75,6.70875,0.708838538249539,0.455742126030574
3.75,6.72,0.734874763016664,0.424564454491967
3.75,6.73125,0.758781344442154,0.39226378169767
3.75,6.7425,0.780601038876843,0.359013988825325
3.75,6.75375,0.800376432053723,0.324968322943386
3.75,6.765,0.818149118725379,0.290264138072946
3.75,6.77625,0.833959796827163,0.255026544947562
3.75,6.7875,0.847848836231524,0.219371026704147
3.75,6.79875,0.859856999433936,0.183405178590734
3.75,6.81,0.870026104763044,0.147229768292866
3.75,6.82125,0.878399516174919,0.110939312345132
3.75,6.8325,0.885022413245458,0.0746223409173169
3.75,6.84375,0.889941842155366,0.0383614902699364
3.75,6.855,0.893206577103554,0.00223352716225688
3.75,6.86625,0.894866836063992,-0.0336906229828523
3.75,6.8775,0.894973899199794,-0.0693457999860959
3.75,6.88875,0.893579676012777,-0.104672462658324
3.75,6.9,0.890736261156566,-0.139616466453777
3.75,6.91125,0.886495510803804,-0.174128770330204
3.75,6.9225,0.880908662955296,-0.208165085101321
3.75,6.93375,0.874026017037437,-0.241685479198032
3.75,6.945,0.865896681093138,-0.274653958886626
3.75,6.95625,0.856568389085313,-0.307038039381101
3.75,6.9675,0.846087386355322,-0.33880832156086
3.75,6.97875,0.834498378038962,-0.369938086658092
3.75,6.99,0.821844533092995,-0.400402918678783
3.75,7.00125,0.808167535346108,-0.430180361726689
3.75,7.0125,0.793507672473403,-0.459249616978453
3.75,7.02375,0.777903953828673,-0.487591281909447
3.75,7.035,0.761394248499918,-0.515187132540525
3.75,7.04625,0.744015435652031,-0.542019947975904
3.75,7.0575,0.725803560083214,-0.568073375318766
3.75,7.06875,0.706793986868509,-0.593331832156868
3.75,7.08,0.687021549935803,-0.617780443170711
3.75,7.09125,0.666520690374382,-0.641405006995534
3.75,7.1025,0.645325581185046,-0.664191989229826
3.75,7.11375,0.623470236025625,-0.686128537394918
3.75,7.125,0.600988600275725,-0.707202513682535
3.75,7.13625,0.577914623434667,-0.727402541456179
3.75,7.1475,0.554282312475485,-0.746718061675053
3.75,7.15875,0.530125766306426,-0.765139395669159
3.75,7.17,0.505479191942551,-0.782657810995626
3.75,7.18125,0.480376903367006,-0.79926558743671
3.75,7.1925,0.454853304368716,-0.814956080548865
3.75,7.20375,0.428942856884743,-0.829723780530838
3.75,7.215,0.402680036555901,-0.843564364539136
3.75,7.22625,0.376099277328185,-0.856474740935011
3.75,7.2375,0.349234907004692,-0.868453084292389
3.75,7.24875,0.322121075677785,-0.879498860326374
3.75,7.26,0.29479167895421,-0.889612840212585
3.75,7.27125,0.267280277831897,-0.898797104055135
3.75,7.2825,0.239620017000639,-0.907055033523122
3.75,7.29375,0.211843543225923,-0.914391293909192
3.75,7.305,0.183982925339612,-0.920811806068434
3.75,7.31625,0.156069577209182,-0.926323708869852
3.75,7.3275,0.128134184892638,-0.930935312936516
3.75,7.33875,0.100206639014177,-0.934656046564016
3.75,7.35,0.0723159732202957,-0.937496394791456
3.75,7.36125,0.0444903094009274,-0.939467832655971
3.75,7.3725,0.0167568101896386,-0.940582753692843
3.75,7.38375,-0.0108583609071344,-0.940854394750704
3.75,7.395,-0.0383300715560156,-0.940296758177703
3.75,7.40625,-0.0656342447644727,-0.938924532402353
3.75,7.4175,-0.092747875246444,-0.936753011885036
3.75,7.42875,-0.119649038177138,-0.933798017355371
3.75,7.44,-0.146316890628191,-0.930075817179775
3.75,7.45125,-0.172731666059447,-0.925603050625006
3.75,7.4625,-0.198874662313824,-0.920396653699874
3.75,7.47375,-0.224728223616847,-0.914473788170725
3.75,7.485,-0.25027571712427,-0.907851774258954
3.75,7.49625,-0.275501504589878,-0.900548027442189
3.75,7.5075,-0.300390909742269,-0.892579999696785
3.75,7.51875,-0.324930181965731,-0.883965125438667
3.75,7.53,-0.349106456877158,-0.874720772343755
3.75,7.54125,-0.372907714379492,-0.864864197158704
3.75,7.5525,-0.396322734754064,-0.854412506548138
3.75,7.56375,-0.419341053330353,-0.843382622966175
3.75,7.575,-0.441952914243316,-0.831791255488104
3.75,7.58625,-0.464149223756616,-0.819654875492487
3.75,7.5975,-0.485921503595959,-0.806989697044583
3.75,7.60875,-0.507261844700943,-0.793811661798579
3.75,7.62,-0.528162861767101,-0.780136428208571
3.75,7.63125,-0.548617648913293,-0.765979364815645
3.75,7.6425,-0.568619736773161,-0.751355547360947
3.75,7.65375,-0.588163051273947,-0.736279759461521
3.75,7.665,-0.607241874331763,-0.720766496576416
3.75,7.67625,-0.625850806659791,-0.704829972984832
3.75,7.6875,-0.643984732854789,-0.688484131495489
3.75,7.69875,-0.661638788898193,-0.671742655606245
3.75,7.71,-0.678808332180931,-0.654618983835065
3.75,7.72125,-0.695488914135658,-0.63712632594763
3.75,7.7325,-0.71167625553678,-0.619277680812016
3.75,7.74375,-0.727366224507092,-0.601085855617921
3.75,7.755,-0.742554817250062,-0.582563486205196
3.75,7.76625,-0.757238141508606,-0.563723058255148
3.75,7.7775,-0.771412402734745,-0.544576929106583
3.75,7.78875,-0.78507389293923,-0.525137349968138
3.75,7.8,-0.798218982176426,-0.505416488307854
3.75,7.81125,-0.810844112607024,-0.485426450210512
3.75,7.8225,-0.822945795069438,-0.465179302503216
3.75,7.83375,-0.83452060808,-0.44468709445941
3.75,7.845,-0.845565199172156,-0.423961878901337
3.75,7.85625,-0.85607628847562,-0.403015732530905
3.75,7.8675,-0.866050674427835,-0.38186077532872
3.75,7.87875,-0.875485241502148,-0.360509188870968
3.75,7.89,-0.884376969829587,-0.3389732334239
3.75,7.90125,-0.892722946584074,-0.317265263685716
3.75,7.9125,-0.900520378994433,-0.295397743055867
3.75,7.92375,-0.907766608840388,-0.27338325632225
3.75,7.935,-0.914459128284087,-0.251234520667468
3.75,7.94625,-0.920595596883531,-0.228964394906069
3.75,7.9575,-0.926173859629542,-0.206585886875979
3.75,7.96875,-0.931191965843712,-0.184112158918776
3.75,7.98,-0.935648188771296,-0.161556531395207
3.75,7.99125,-0.939541045699801,-0.138932484194421
3.75,8.0025,-0.942869318432022,-0.116253656207877
3.75,8.01375,-0.94563207394053,-0.0935338427514758
3.75,8.025,-0.947828685029927,-0.0707869909324595
3.75,8.03625,-0.949458850833415,-0.0480271929706523
3.75,8.0475,-0.950522616971164,-0.0252686774971474
3.75,8.05875,-0.951020395200105,-0.00252579886653112
3.75,8.07,-0.95095298238786,0.0201869754674037
3.75,8.08125,-0.950321578647617,0.0428550794497126
3.75,8.0925,-0.949127804476063,0.0654638647199186
3.75,8.10375,-0.947373716742844,0.0879986186163868
3.75,8.115,-0.945061823387511,0.110444583788143
3.75,8.12625,-0.942195096688511,0.132786979301107
3.75,8.1375,-0.93877698497846,0.155011023114319
3.75,8.14875,-0.934811422690639,0.177101955791499
3.75,8.16,-0.930302838633407,0.199045065303436
3.75,8.17125,-0.925256162401806,0.220825712768573
3.75,8.1825,-0.919676828849032,0.242429358971155
3.75,8.19375,-0.91357078055468,0.263841591490642
3.75,8.205,-0.906944468241432,0.285048152270596
3.75,8.21625,-0.899804849106943,0.30603496545208
3.75,8.2275,-0.892159383053425,0.326788165294157
3.75,8.23875,-0.884016026813119,0.347294124003568
3.75,8.25,-0.875383225983557,0.367539479296255
3.75,8.26125,-0.866700911401659,0.38758985963226
3.75,8.2725,-0.857575850106544,0.407397092962115
3.75,8.28375,-0.848015402869294,0.426951998847379
3.75,8.295,-0.838027091520362,0.446245630530639
3.75,8.30625,-0.827618591568599,0.465269275780362
3.75,8.3175,-0.816797724960569,0.484014457535806
3.75,8.32875,-0.805572452982231,0.502472934363184
3.75,8.34,-0.79395086930439,0.520636700734123
3.75,8.35125,-0.781941193172889,0.538497987136957
3.75,8.3625,-0.769551762743863,0.556049260031232
3.75,8.37375,-0.756791028564019,0.573283221655288
3.75,8.385,-0.743667547195363,0.590192809696498
3.75,8.39625,-0.730189974983517,0.606771196833273
3.75,8.4075,-0.716367061968209,0.623011790157701
3.75,8.41875,-0.702207645934397,0.638908230487092
3.75,8.43,-0.687720646601957,0.654454391572528
3.75,8.44125,-0.672915059951837,0.669644379211847
3.75,8.4525,-0.65779995268606,0.684472530274414
3.75,8.46375,-0.642384456818998,0.698933411644307
3.75,8.475,-0.626677764396947,0.71302181908843
3.75,8.48625,-0.610689122343041,0.726732776055449
3.75,8.4975,-0.59442782742424,0.740061532411267
3.75,8.50875,-0.577903221337181,0.753003563116191
3.75,8.52,-0.561124685909438,0.765554566848739
3.75,8.53125,-0.544101638412833,0.777710464580527
3.75,8.5425,-0.526843526985195,0.789467398106489
3.75,8.55375,-0.509359826157154,0.800821728534171
3.75,8.565,-0.491660032480377,0.811770034735654
3.75,8.57625,-0.473753660253729,0.82230911176528
3.75,8.5875,-0.455650237343921,0.832435969246038
3.75,8.59875,-0.437359301097109,0.84214782972723
3.75,8.61,-0.41889039433809,0.851442127015714
3.75,8.62125,-0.400253061453748,0.860316504482761
3.75,8.6325,-0.381456844557477,0.868768813348338
3.75,8.64375,-0.362511279731404,0.876797110944356
3.75,8.655,-0.343425893343342,0.88439965895822
3.75,8.66625,-0.324210198435466,0.891574921657794
3.75,8.6775,-0.304873691181881,0.898321564098702
3.75,8.68875,-0.285425847412304,0.904638450314694
3.75,8.7,-0.265876119199234,0.910524641491636
3.75,8.71125,-0.246233931506127,0.915979394125526
3.75,8.7225,-0.226508678894177,0.921002158164793
3.75,8.73375,-0.206709722285496,0.92559257513699
3.75,8.745,-0.186846385780581,0.92975047625988
3.75,8.75625,-0.166927953528101,0.933475880536808
3.75,8.7675,-0.146963666645206,0.93676899283614
3.75,8.77875,-0.126962720186638,0.93963020195448
3.75,8.79,-0.10693426016115,0.942060078663281
3.75,8.80125,-0.0868873805937901,0.944059373738417
3.75,8.8125,-0.0668311206328108,0.94562901597223
3.75,8.82375,-0.0467744617000623,0.946770110167499
3.75,8.835,-0.0267263246838741,0.947483935112773
3.75,8.84625,-0.00669556717355928,0.947771941538459
3.75,8.8575,0.0133090192651773,0.947635750053059
3.75,8.86875,0.0332787117745734,0.947077149058924
3.75,8.88,0.0532048588493479,0.946098092646906
3.75,8.89125,0.0730788829418291,0.94470069846929
3.75,8.9025,0.0928922830279529,0.942887245590396
3.75,8.91375,0.11263663713425,0.94066017231428
3.75,8.925,0.132303604825914,0.938022073988967
3.75,8.93625,0.151884929655877,0.934975700786698
3.75,8.9475,0.17137244157476,0.931523955459712
3.75,8.95875,0.190758059301503,0.927669891071105
3.75,8.97,0.210033792654319,0.92341670870039
3.75,8.98125,0.229191744841629,0.918767755123413
3.75,8.9925,0.24822411471251,0.913726520466327
3.75,9.00375,0.267123198966132,0.908296635833408
3.75,9.015,0.285881394319639,0.90248187090855
3.75,9.02625,0.304491199633799,0.89628613153033
3.75,9.0375,0.322945217995787,0.889713457240614
3.75,9.04875,0.341236158758367,0.88276801880674
3.75,9.06,0.359356839534716,0.875454115717383
3.75,9.07125,0.377300188148122,0.867776173652269
3.75,9.0825,0.395059244535745,0.859738741925998
3.75,9.09375,0.412627162605607,0.851346490906288
3.75,9.105,0.429997212045986,0.842604209407034
3.75,9.11625,0.447162780086371,0.833516802056638
3.75,9.1275,0.464117373209105,0.824089286642162
3.75,9.13875,0.48085461881092,0.814326791429883
3.75,9.15,0.497368266813477,0.80423455246295
3.75,9.16125,0.513652191222122,0.793817910836862
3.75,9.1725,0.52970039163204,0.783082309953595
3.75,9.18375,0.545506994681011,0.772033292755235
3.75,9.195,0.561066255448042,0.760676498938052
3.75,9.20625,0.576372558797106,0.74901766214802
3.75,9.2175,0.59142042066533,0.737062607158817
3.75,9.22875,0.606204489294948,0.724817247033428
3.75,9.24,0.620719546408416,0.71228758027049
3.75,9.25125,0.634960508326129,0.699479687936588
